Id_Venda;Ordem_Compra;Data_Venda;SKU;ID_Cliente;Qtd_Vendida
SO60281;3;18/12/2021;HL165;13675;2
SO60282;1;18/12/2021;HL167;24842;2
SO60282;2;18/12/2021;HL225;24842;3
SO60283;1;18/12/2021;HL224;11958;1
SO60283;2;18/12/2021;HL1;11958;1
SO60283;3;18/12/2021;HL215;11958;2
SO60284;1;18/12/2021;HL224;12436;1
SO60284;2;18/12/2021;HL167;12436;2
SO60284;3;18/12/2021;HL215;12436;2
SO60285;1;18/12/2021;HL5;17167;1
SO60285;2;18/12/2021;HL267;17167;1
SO60286;1;18/12/2021;HL283;19658;1
SO60287;1;18/12/2021;HL167;19659;1
SO60287;2;18/12/2021;HL285;19659;1
SO60287;3;18/12/2021;HL164;19659;2
SO60287;4;18/12/2021;HL165;19659;2
SO60288;1;18/12/2021;HL274;14417;1
SO60288;2;18/12/2021;HL162;14417;1
SO60288;3;18/12/2021;HL168;14417;2
SO60289;1;18/12/2021;HL279;22050;1
SO60289;2;18/12/2021;HL164;22050;2
SO60289;3;18/12/2021;HL167;22050;2
SO60289;4;18/12/2021;HL165;22050;3
SO60290;1;18/12/2021;HL76;13894;1
SO60290;2;18/12/2021;HL1;13894;1
SO60290;3;18/12/2021;HL164;13894;2
SO60290;4;18/12/2021;HL165;13894;2
SO60290;5;18/12/2021;HL172;13894;2
SO60291;1;18/12/2021;HL73;13464;1
SO60292;1;18/12/2021;HL78;11516;1
SO60292;2;18/12/2021;HL224;11516;1
SO60292;3;18/12/2021;HL167;11516;2
SO60292;4;18/12/2021;HL215;11516;2
SO60293;1;18/12/2021;HL5;13435;1
SO60293;2;18/12/2021;HL224;13435;1
SO60293;3;18/12/2021;HL75;13435;1
SO60293;4;18/12/2021;HL215;13435;2
SO60294;1;18/12/2021;HL259;28382;1
SO60294;2;18/12/2021;HL2;28382;1
SO60294;3;18/12/2021;HL6;28382;2
SO60295;1;18/12/2021;HL2;20225;1
SO60295;2;18/12/2021;HL88;20225;1
SO60296;1;18/12/2021;HL94;25115;1
SO60296;2;18/12/2021;HL5;25115;1
SO60297;1;18/12/2021;HL93;25120;1
SO60297;2;18/12/2021;HL2;25120;1
SO60298;1;18/12/2021;HL284;12246;1
SO60298;2;18/12/2021;HL167;12246;2
SO60298;3;18/12/2021;HL215;12246;2
SO60298;4;18/12/2021;HL222;12246;2
SO60299;1;18/12/2021;HL1;26575;1
SO60299;2;18/12/2021;HL8;26575;1
SO60299;3;18/12/2021;HL254;26575;1
SO60299;4;18/12/2021;HL164;26575;2
SO60299;5;18/12/2021;HL166;26575;3
SO60300;1;18/12/2021;HL265;23397;1
SO60300;2;18/12/2021;HL2;23397;1
SO60302;1;18/12/2021;HL260;24446;1
SO60302;2;18/12/2021;HL175;24446;1
SO60302;3;18/12/2021;HL6;24446;2
SO60303;1;18/12/2021;HL250;25405;1
SO60303;2;18/12/2021;HL166;25405;1
SO60303;3;18/12/2021;HL5;25405;1
SO60303;4;18/12/2021;HL164;25405;2
SO60304;1;18/12/2021;HL263;22232;1
SO60304;2;18/12/2021;HL164;22232;2
SO60304;3;18/12/2021;HL6;22232;2
SO60304;4;18/12/2021;HL166;22232;2
SO60305;1;18/12/2021;HL271;17123;1
SO60305;2;18/12/2021;HL164;17123;2
SO60305;3;18/12/2021;HL6;17123;2
SO60305;4;18/12/2021;HL166;17123;2
SO60306;1;18/12/2021;HL293;17498;1
SO60306;2;18/12/2021;HL225;17498;2
SO60306;3;18/12/2021;HL216;17498;3
SO60307;1;18/12/2021;HL292;22297;1
SO60307;2;18/12/2021;HL2;22297;1
SO60307;3;18/12/2021;HL216;22297;2
SO60307;4;18/12/2021;HL225;22297;3
SO60308;1;18/12/2021;HL291;22258;1
SO60308;2;18/12/2021;HL166;22258;2
SO60309;1;18/12/2021;HL93;19400;1
SO60309;2;18/12/2021;HL10;19400;1
SO60309;3;18/12/2021;HL169;19400;3
SO60310;1;18/12/2021;HL93;20187;1
SO60310;2;18/12/2021;HL153;20187;1
SO60310;3;18/12/2021;HL2;20187;1
SO60311;1;18/12/2021;HL267;17272;1
SO60311;2;18/12/2021;HL164;17272;1
SO60311;3;18/12/2021;HL166;17272;2
SO60312;1;18/12/2021;HL94;23923;1
SO60312;2;18/12/2021;HL177;23923;1
SO60313;1;18/12/2021;HL262;29469;1
SO60313;2;18/12/2021;HL169;29469;2
SO60314;1;18/12/2021;HL248;28523;1
SO60314;2;18/12/2021;HL2;28523;1
SO60314;3;18/12/2021;HL164;28523;2
SO60314;4;18/12/2021;HL166;28523;2
SO60315;1;18/12/2021;HL263;12632;1
SO60315;2;18/12/2021;HL1;12632;1
SO60316;1;18/12/2021;HL265;14216;1
SO60316;2;18/12/2021;HL5;14216;1
SO60317;1;18/12/2021;HL252;29054;1
SO60317;2;18/12/2021;HL166;29054;3
SO60318;1;19/12/2021;HL75;14207;1
SO60318;2;19/12/2021;HL1;14207;1
SO60318;3;19/12/2021;HL6;14207;2
SO60319;1;19/12/2021;HL76;12609;1
SO60319;2;19/12/2021;HL165;12609;2
SO60321;1;19/12/2021;HL73;14186;1
SO60321;2;19/12/2021;HL170;14186;1
SO60322;1;19/12/2021;HL164;13602;1
SO60322;2;19/12/2021;HL75;13602;1
SO60322;3;19/12/2021;HL5;13602;1
SO60322;4;19/12/2021;HL6;13602;2
SO60322;5;19/12/2021;HL165;13602;2
SO60323;1;19/12/2021;HL158;14790;1
SO60323;2;19/12/2021;HL77;14790;1
SO60323;3;19/12/2021;HL172;14790;2
SO60324;1;19/12/2021;HL1;12920;1
SO60324;2;19/12/2021;HL164;12920;2
SO60324;3;19/12/2021;HL166;12920;3
SO60325;1;19/12/2021;HL174;15721;1
SO60325;2;19/12/2021;HL216;15721;2
SO60325;3;19/12/2021;HL226;15721;2
SO60326;1;19/12/2021;HL175;14223;1
SO60326;2;19/12/2021;HL172;14223;2
SO60326;3;19/12/2021;HL222;14223;2
SO60326;4;19/12/2021;HL215;14223;3
SO60327;1;19/12/2021;HL224;22842;1
SO60327;2;19/12/2021;HL215;22842;2
SO60327;3;19/12/2021;HL172;22842;2
SO60327;4;19/12/2021;HL153;22842;2
SO60328;1;19/12/2021;HL215;17313;2
SO60328;2;19/12/2021;HL171;17313;3
SO60328;3;19/12/2021;HL223;17313;3
SO60329;1;19/12/2021;HL173;12672;1
SO60329;2;19/12/2021;HL216;12672;2
SO60330;1;19/12/2021;HL216;12682;2
SO60331;1;19/12/2021;HL173;11987;1
SO60331;2;19/12/2021;HL216;11987;2
SO60331;3;19/12/2021;HL167;11987;3
SO60332;1;19/12/2021;HL173;28931;1
SO60332;2;19/12/2021;HL167;28931;1
SO60332;3;19/12/2021;HL217;28931;2
SO60333;1;19/12/2021;HL285;14948;1
SO60333;2;19/12/2021;HL5;14948;1
SO60333;3;19/12/2021;HL215;14948;2
SO60333;4;19/12/2021;HL222;14948;2
SO60334;1;19/12/2021;HL175;14978;1
SO60334;2;19/12/2021;HL285;14978;1
SO60334;3;19/12/2021;HL165;14978;3
SO60334;4;19/12/2021;HL172;14978;3
SO60334;5;19/12/2021;HL164;14978;3
SO60335;1;19/12/2021;HL86;12655;1
SO60335;2;19/12/2021;HL164;12655;1
SO60335;3;19/12/2021;HL166;12655;2
SO60336;1;19/12/2021;HL89;24847;1
SO60336;2;19/12/2021;HL8;24847;1
SO60336;3;19/12/2021;HL5;24847;1
SO60336;4;19/12/2021;HL152;24847;2
SO60337;1;19/12/2021;HL167;11330;2
SO60338;1;19/12/2021;HL215;26514;2
SO60338;2;19/12/2021;HL222;26514;2
SO60339;1;19/12/2021;HL5;26262;1
SO60339;2;19/12/2021;HL217;26262;2
SO60339;3;19/12/2021;HL228;26262;3
SO60340;1;19/12/2021;HL6;26475;2
SO60340;2;19/12/2021;HL225;26475;2
SO60341;1;19/12/2021;HL167;11223;2
SO60341;2;19/12/2021;HL225;11223;2
SO60342;1;19/12/2021;HL173;13758;1
SO60342;2;19/12/2021;HL227;13758;1
SO60342;3;19/12/2021;HL216;13758;3
SO60343;1;19/12/2021;HL165;16800;2
SO60343;2;19/12/2021;HL164;16800;3
SO60344;1;19/12/2021;HL162;18983;1
SO60344;2;19/12/2021;HL154;18983;2
SO60345;1;19/12/2021;HL178;23893;1
SO60345;2;19/12/2021;HL164;23893;2
SO60346;1;19/12/2021;HL1;26085;1
SO60346;2;19/12/2021;HL215;26085;2
SO60346;3;19/12/2021;HL152;26085;2
SO60347;1;19/12/2021;HL215;14593;1
SO60347;2;19/12/2021;HL167;14593;2
SO60348;1;19/12/2021;HL176;13476;1
SO60348;2;19/12/2021;HL172;13476;3
SO60349;1;19/12/2021;HL227;13785;1
SO60349;2;19/12/2021;HL167;13785;2
SO60349;3;19/12/2021;HL216;13785;2
SO60350;1;19/12/2021;HL216;19505;2
SO60350;2;19/12/2021;HL226;19505;2
SO60350;3;19/12/2021;HL153;19505;3
SO60351;1;19/12/2021;HL226;27936;2
SO60352;1;19/12/2021;HL164;21010;2
SO60353;1;19/12/2021;HL8;20916;1
SO60353;2;19/12/2021;HL223;20916;1
SO60353;3;19/12/2021;HL5;20916;1
SO60353;4;19/12/2021;HL215;20916;2
SO60354;1;19/12/2021;HL167;26833;2
SO60354;2;19/12/2021;HL216;26833;2
SO60355;1;19/12/2021;HL167;26887;2
SO60355;2;19/12/2021;HL216;26887;2
SO60356;1;19/12/2021;HL228;26402;2
SO60357;1;19/12/2021;HL173;12513;1
SO60357;2;19/12/2021;HL167;12513;2
SO60357;3;19/12/2021;HL225;12513;2
SO60358;1;19/12/2021;HL268;17153;1
SO60358;2;19/12/2021;HL5;17153;1
SO60358;3;19/12/2021;HL168;17153;2
SO60359;1;19/12/2021;HL78;11886;1
SO60359;2;19/12/2021;HL167;11886;2
SO60359;3;19/12/2021;HL172;11886;2
SO60360;1;19/12/2021;HL78;15362;1
SO60360;2;19/12/2021;HL2;15362;1
SO60360;3;19/12/2021;HL172;15362;3
SO60361;1;19/12/2021;HL74;11811;1
SO60362;1;19/12/2021;HL74;14288;1
SO60362;2;19/12/2021;HL6;14288;2
SO60362;3;19/12/2021;HL172;14288;2
SO60363;1;19/12/2021;HL5;14381;1
SO60363;2;19/12/2021;HL77;14381;1
SO60364;1;19/12/2021;HL77;13447;1
SO60364;2;19/12/2021;HL2;13447;1
SO60364;3;19/12/2021;HL172;13447;2
SO60365;1;19/12/2021;HL75;13453;1
SO60365;2;19/12/2021;HL224;13453;1
SO60365;3;19/12/2021;HL1;13453;1
SO60365;4;19/12/2021;HL215;13453;2
SO60367;1;19/12/2021;HL6;25035;1
SO60367;2;19/12/2021;HL94;25035;1
SO60367;3;19/12/2021;HL176;25035;1
SO60368;1;19/12/2021;HL271;22578;1
SO60368;2;19/12/2021;HL166;22578;2
SO60368;3;19/12/2021;HL164;22578;3
SO60369;1;19/12/2021;HL93;25126;1
SO60369;2;19/12/2021;HL175;25126;1
SO60370;1;19/12/2021;HL74;13104;1
SO60370;2;19/12/2021;HL224;13104;1
SO60370;3;19/12/2021;HL1;13104;1
SO60370;4;19/12/2021;HL215;13104;2
SO60371;1;19/12/2021;HL9;25400;1
SO60371;2;19/12/2021;HL250;25400;1
SO60371;3;19/12/2021;HL2;25400;1
SO60372;1;19/12/2021;HL94;21326;1
SO60372;2;19/12/2021;HL2;21326;1
SO60372;3;19/12/2021;HL152;21326;3
SO60373;1;19/12/2021;HL269;17480;1
SO60373;2;19/12/2021;HL226;17480;2
SO60374;1;19/12/2021;HL94;24034;1
SO60374;2;19/12/2021;HL175;24034;1
SO60374;3;19/12/2021;HL216;24034;2
SO60374;4;19/12/2021;HL226;24034;2
SO60375;1;19/12/2021;HL9;24011;1
SO60375;2;19/12/2021;HL93;24011;1
SO60375;3;19/12/2021;HL6;24011;2
SO60376;1;19/12/2021;HL251;24190;1
SO60376;2;19/12/2021;HL1;24190;1
SO60376;3;19/12/2021;HL6;24190;3
SO60377;1;19/12/2021;HL247;14214;1
SO60377;2;19/12/2021;HL173;14214;1
SO60377;3;19/12/2021;HL217;14214;2
SO60377;4;19/12/2021;HL228;14214;2
SO60377;5;19/12/2021;HL171;14214;2
SO60378;1;19/12/2021;HL256;28488;1
SO60379;1;19/12/2021;HL273;29062;1
SO60380;1;19/12/2021;HL263;11450;1
SO60380;2;19/12/2021;HL5;11450;1
SO60380;3;19/12/2021;HL169;11450;2
SO60381;1;19/12/2021;HL216;27498;1
SO60381;2;19/12/2021;HL293;27498;1
SO60381;3;19/12/2021;HL167;27498;2
SO60381;4;19/12/2021;HL225;27498;2
SO60382;1;20/12/2021;HL223;17292;2
SO60382;2;20/12/2021;HL171;17292;2
SO60382;3;20/12/2021;HL167;17292;3
SO60383;1;20/12/2021;HL223;16700;2
SO60383;2;20/12/2021;HL168;16700;2
SO60384;1;20/12/2021;HL165;18258;1
SO60384;2;20/12/2021;HL172;18258;3
SO60384;3;20/12/2021;HL164;18258;3
SO60385;1;20/12/2021;HL172;17330;2
SO60386;1;20/12/2021;HL217;23095;2
SO60387;1;20/12/2021;HL1;16174;1
SO60387;2;20/12/2021;HL216;16174;2
SO60387;3;20/12/2021;HL168;16174;2
SO60388;1;20/12/2021;HL5;15222;1
SO60389;1;20/12/2021;HL228;19572;2
SO60389;2;20/12/2021;HL153;19572;2
SO60389;3;20/12/2021;HL217;19572;3
SO60390;1;20/12/2021;HL227;16682;1
SO60390;2;20/12/2021;HL216;16682;2
SO60391;1;20/12/2021;HL267;17784;1
SO60391;2;20/12/2021;HL6;17784;3
SO60392;1;20/12/2021;HL269;21011;1
SO60392;2;20/12/2021;HL2;21011;1
SO60392;3;20/12/2021;HL6;21011;2
SO60393;1;20/12/2021;HL88;16432;1
SO60393;2;20/12/2021;HL166;16432;2
SO60394;1;20/12/2021;HL6;29057;2
SO60395;1;20/12/2021;HL216;11200;2
SO60396;1;20/12/2021;HL222;26118;1
SO60396;2;20/12/2021;HL167;26118;2
SO60396;3;20/12/2021;HL171;26118;2
SO60397;1;20/12/2021;HL2;26498;1
SO60397;2;20/12/2021;HL215;26498;2
SO60397;3;20/12/2021;HL222;26498;2
SO60397;4;20/12/2021;HL153;26498;2
SO60398;1;20/12/2021;HL167;22759;2
SO60398;2;20/12/2021;HL215;22759;2
SO60398;3;20/12/2021;HL223;22759;2
SO60399;1;20/12/2021;HL164;17174;3
SO60400;1;20/12/2021;HL164;16672;2
SO60400;2;20/12/2021;HL167;16672;2
SO60401;1;20/12/2021;HL215;25173;2
SO60401;2;20/12/2021;HL165;25173;2
SO60401;3;20/12/2021;HL172;25173;2
SO60402;1;20/12/2021;HL171;20085;2
SO60402;2;20/12/2021;HL172;20085;3
SO60403;1;20/12/2021;HL172;15634;2
SO60404;1;20/12/2021;HL159;12753;1
SO60404;2;20/12/2021;HL161;12753;1
SO60405;1;20/12/2021;HL224;13781;1
SO60405;2;20/12/2021;HL215;13781;2
SO60406;1;20/12/2021;HL224;13695;1
SO60407;1;20/12/2021;HL10;16599;1
SO60407;2;20/12/2021;HL163;16599;1
SO60407;3;20/12/2021;HL152;16599;2
SO60408;1;20/12/2021;HL167;27847;2
SO60408;2;20/12/2021;HL225;27847;2
SO60409;1;20/12/2021;HL1;20064;1
SO60409;2;20/12/2021;HL216;20064;3
SO60410;1;20/12/2021;HL225;27905;2
SO60412;1;20/12/2021;HL2;25495;1
SO60412;2;20/12/2021;HL217;25495;2
SO60413;1;20/12/2021;HL224;11926;1
SO60413;2;20/12/2021;HL215;11926;2
SO60414;1;20/12/2021;HL86;20495;1
SO60414;2;20/12/2021;HL167;20495;1
SO60414;3;20/12/2021;HL227;20495;1
SO60414;4;20/12/2021;HL216;20495;2
SO60416;1;20/12/2021;HL284;16083;1
SO60416;2;20/12/2021;HL172;16083;2
SO60417;1;20/12/2021;HL283;19698;1
SO60417;2;20/12/2021;HL173;19698;1
SO60417;3;20/12/2021;HL167;19698;1
SO60417;4;20/12/2021;HL222;19698;2
SO60418;1;20/12/2021;HL159;13948;1
SO60418;2;20/12/2021;HL77;13948;1
SO60418;3;20/12/2021;HL172;13948;2
SO60419;1;20/12/2021;HL74;11812;1
SO60419;2;20/12/2021;HL167;11812;2
SO60420;1;20/12/2021;HL74;12781;1
SO60420;2;20/12/2021;HL165;12781;2
SO60421;1;20/12/2021;HL2;11780;1
SO60421;2;20/12/2021;HL224;11780;1
SO60421;3;20/12/2021;HL74;11780;1
SO60421;4;20/12/2021;HL215;11780;2
SO60422;1;20/12/2021;HL224;11954;1
SO60422;2;20/12/2021;HL78;11954;1
SO60422;3;20/12/2021;HL167;11954;2
SO60423;1;20/12/2021;HL254;28388;1
SO60423;2;20/12/2021;HL6;28388;1
SO60424;1;20/12/2021;HL265;19197;1
SO60424;2;20/12/2021;HL1;19197;1
SO60425;1;20/12/2021;HL247;26954;1
SO60425;2;20/12/2021;HL6;26954;2
SO60426;1;20/12/2021;HL87;19950;1
SO60426;2;20/12/2021;HL174;19950;1
SO60426;3;20/12/2021;HL171;19950;2
SO60426;4;20/12/2021;HL166;19950;3
SO60426;5;20/12/2021;HL164;19950;3
SO60427;1;20/12/2021;HL270;23409;1
SO60427;2;20/12/2021;HL5;23409;1
SO60428;1;20/12/2021;HL87;13526;1
SO60428;2;20/12/2021;HL1;13526;1
SO60429;1;20/12/2021;HL89;19964;1
SO60429;2;20/12/2021;HL5;19964;1
SO60430;1;20/12/2021;HL93;16529;1
SO60430;2;20/12/2021;HL177;16529;1
SO60431;1;20/12/2021;HL91;25119;1
SO60431;2;20/12/2021;HL167;25119;2
SO60431;3;20/12/2021;HL226;25119;2
SO60432;1;20/12/2021;HL94;16928;1
SO60433;1;20/12/2021;HL152;27348;1
SO60433;2;20/12/2021;HL293;27348;1
SO60433;3;20/12/2021;HL2;27348;1
SO60434;1;20/12/2021;HL250;11124;1
SO60434;2;20/12/2021;HL2;11124;1
SO60435;1;20/12/2021;HL280;16160;1
SO60435;2;20/12/2021;HL215;16160;2
SO60435;3;20/12/2021;HL222;16160;2
SO60436;1;20/12/2021;HL10;23511;1
SO60436;2;20/12/2021;HL265;23511;1
SO60437;1;20/12/2021;HL1;24640;1
SO60437;2;20/12/2021;HL248;24640;1
SO60438;1;20/12/2021;HL263;25767;1
SO60438;2;20/12/2021;HL5;25767;1
SO60438;3;20/12/2021;HL217;25767;2
SO60438;4;20/12/2021;HL228;25767;2
SO60439;1;20/12/2021;HL260;25409;1
SO60440;1;20/12/2021;HL293;23166;1
SO60440;2;20/12/2021;HL166;23166;2
SO60440;3;20/12/2021;HL171;23166;2
SO60441;1;20/12/2021;HL293;21614;1
SO60442;1;20/12/2021;HL291;23148;1
SO60443;1;20/12/2021;HL94;19536;1
SO60444;1;20/12/2021;HL95;20281;1
SO60444;2;20/12/2021;HL2;20281;1
SO60444;3;20/12/2021;HL154;20281;2
SO60446;1;20/12/2021;HL93;20831;1
SO60446;2;20/12/2021;HL8;20831;1
SO60446;3;20/12/2021;HL2;20831;1
SO60446;4;20/12/2021;HL152;20831;3
SO60447;1;20/12/2021;HL291;22440;1
SO60447;2;20/12/2021;HL164;22440;2
SO60447;3;20/12/2021;HL166;22440;2
SO60448;1;20/12/2021;HL166;22652;1
SO60448;2;20/12/2021;HL292;22652;1
SO60448;3;20/12/2021;HL164;22652;3
SO60449;1;20/12/2021;HL262;29477;1
SO60449;2;20/12/2021;HL5;29477;1
SO60449;3;20/12/2021;HL6;29477;2
SO60450;1;20/12/2021;HL275;17071;1
SO60450;2;20/12/2021;HL161;17071;1
SO60451;1;20/12/2021;HL260;11454;1
SO60451;2;20/12/2021;HL2;11454;1
SO60452;1;20/12/2021;HL260;11459;1
SO60452;2;20/12/2021;HL5;11459;1
SO60454;1;21/12/2021;HL74;11593;1
SO60454;2;21/12/2021;HL165;11593;2
SO60455;1;21/12/2021;HL1;12460;1
SO60455;2;21/12/2021;HL9;12460;1
SO60455;3;21/12/2021;HL76;12460;1
SO60456;1;21/12/2021;HL74;12808;1
SO60457;1;21/12/2021;HL76;12380;1
SO60457;2;21/12/2021;HL167;12380;2
SO60458;1;21/12/2021;HL171;11876;3
SO60459;1;21/12/2021;HL2;13137;1
SO60459;2;21/12/2021;HL215;13137;2
SO60459;3;21/12/2021;HL222;13137;2
SO60460;1;21/12/2021;HL1;13041;1
SO60460;2;21/12/2021;HL222;13041;2
SO60460;3;21/12/2021;HL215;13041;3
SO60461;1;21/12/2021;HL162;22169;1
SO60461;2;21/12/2021;HL6;22169;2
SO60462;1;21/12/2021;HL215;25241;2
SO60463;1;21/12/2021;HL167;13127;2
SO60463;2;21/12/2021;HL216;13127;2
SO60464;1;21/12/2021;HL167;19091;2
SO60465;1;21/12/2021;HL175;17052;1
SO60467;1;21/12/2021;HL276;13839;1
SO60467;2;21/12/2021;HL223;13839;2
SO60468;1;21/12/2021;HL274;17627;1
SO60468;2;21/12/2021;HL5;17627;1
SO60468;3;21/12/2021;HL223;17627;1
SO60468;4;21/12/2021;HL215;17627;3
SO60469;1;21/12/2021;HL7;11128;1
SO60469;2;21/12/2021;HL216;11128;2
SO60470;1;21/12/2021;HL167;27566;2
SO60470;2;21/12/2021;HL216;27566;2
SO60470;3;21/12/2021;HL225;27566;2
SO60471;1;21/12/2021;HL5;27409;1
SO60471;2;21/12/2021;HL216;27409;2
SO60471;3;21/12/2021;HL225;27409;3
SO60472;1;21/12/2021;HL227;25172;1
SO60472;2;21/12/2021;HL1;25172;1
SO60472;3;21/12/2021;HL216;25172;2
SO60472;4;21/12/2021;HL153;25172;2
SO60473;1;21/12/2021;HL227;11287;1
SO60474;1;21/12/2021;HL215;18411;2
SO60474;2;21/12/2021;HL223;18411;2
SO60475;1;21/12/2021;HL165;16667;3
SO60476;1;21/12/2021;HL174;22351;1
SO60476;2;21/12/2021;HL164;22351;2
SO60476;3;21/12/2021;HL165;22351;2
SO60477;1;21/12/2021;HL8;19712;1
SO60477;2;21/12/2021;HL163;19712;1
SO60478;1;21/12/2021;HL163;11784;1
SO60479;1;21/12/2021;HL162;20763;1
SO60479;2;21/12/2021;HL178;20763;1
SO60480;1;21/12/2021;HL215;23084;1
SO60480;2;21/12/2021;HL1;23084;1
SO60481;1;21/12/2021;HL2;15971;1
SO60481;2;21/12/2021;HL215;15971;2
SO60482;1;21/12/2021;HL172;13893;3
SO60483;1;21/12/2021;HL215;14609;2
SO60484;1;21/12/2021;HL152;14825;1
SO60484;2;21/12/2021;HL164;14825;2
SO60484;3;21/12/2021;HL165;14825;2
SO60484;4;21/12/2021;HL172;14825;2
SO60485;1;21/12/2021;HL216;20147;2
SO60485;2;21/12/2021;HL226;20147;2
SO60485;3;21/12/2021;HL169;20147;2
SO60486;1;21/12/2021;HL224;17186;1
SO60486;2;21/12/2021;HL1;17186;1
SO60487;1;21/12/2021;HL167;11436;2
SO60487;2;21/12/2021;HL216;11436;2
SO60487;3;21/12/2021;HL225;11436;2
SO60489;1;21/12/2021;HL9;25520;1
SO60489;2;21/12/2021;HL1;25520;1
SO60489;3;21/12/2021;HL217;25520;2
SO60489;4;21/12/2021;HL154;25520;3
SO60490;1;21/12/2021;HL9;12259;1
SO60490;2;21/12/2021;HL6;12259;2
SO60491;1;21/12/2021;HL269;17261;1
SO60491;2;21/12/2021;HL2;17261;1
SO60491;3;21/12/2021;HL216;17261;2
SO60491;4;21/12/2021;HL226;17261;3
SO60492;1;21/12/2021;HL165;11924;1
SO60492;2;21/12/2021;HL164;11924;1
SO60492;3;21/12/2021;HL76;11924;1
SO60492;4;21/12/2021;HL6;11924;2
SO60493;1;21/12/2021;HL77;14606;1
SO60493;2;21/12/2021;HL164;14606;2
SO60493;3;21/12/2021;HL165;14606;2
SO60493;4;21/12/2021;HL172;14606;3
SO60494;1;21/12/2021;HL7;13468;1
SO60494;2;21/12/2021;HL73;13468;1
SO60494;3;21/12/2021;HL224;13468;1
SO60494;4;21/12/2021;HL5;13468;1
SO60494;5;21/12/2021;HL215;13468;3
SO60495;1;21/12/2021;HL2;13487;1
SO60495;2;21/12/2021;HL78;13487;1
SO60495;3;21/12/2021;HL172;13487;2
SO60496;1;21/12/2021;HL165;11925;1
SO60496;2;21/12/2021;HL74;11925;1
SO60496;3;21/12/2021;HL174;11925;1
SO60496;4;21/12/2021;HL164;11925;2
SO60497;1;21/12/2021;HL160;11939;1
SO60497;2;21/12/2021;HL75;11939;1
SO60497;3;21/12/2021;HL164;11939;2
SO60497;4;21/12/2021;HL165;11939;2
SO60498;1;21/12/2021;HL224;13446;1
SO60498;2;21/12/2021;HL75;13446;1
SO60499;1;21/12/2021;HL259;26941;1
SO60499;2;21/12/2021;HL1;26941;1
SO60500;1;21/12/2021;HL270;19599;1
SO60501;1;21/12/2021;HL1;20239;1
SO60501;2;21/12/2021;HL88;20239;1
SO60501;3;21/12/2021;HL227;20239;1
SO60501;4;21/12/2021;HL216;20239;2
SO60502;1;21/12/2021;HL88;19974;1
SO60503;1;21/12/2021;HL271;27365;1
SO60503;2;21/12/2021;HL5;27365;1
SO60503;3;21/12/2021;HL166;27365;2
SO60503;4;21/12/2021;HL164;27365;3
SO60504;1;21/12/2021;HL94;25121;1
SO60504;2;21/12/2021;HL5;25121;1
SO60505;1;21/12/2021;HL167;13090;1
SO60505;2;21/12/2021;HL73;13090;1
SO60505;3;21/12/2021;HL172;13090;3
SO60506;1;21/12/2021;HL286;12243;1
SO60507;1;21/12/2021;HL251;25429;1
SO60507;2;21/12/2021;HL6;25429;2
SO60508;1;21/12/2021;HL263;12089;1
SO60508;2;21/12/2021;HL6;12089;2
SO60509;1;21/12/2021;HL293;21613;1
SO60509;2;21/12/2021;HL225;21613;2
SO60510;1;21/12/2021;HL292;23151;1
SO60510;2;21/12/2021;HL176;23151;1
SO60510;3;21/12/2021;HL166;23151;2
SO60510;4;21/12/2021;HL164;23151;3
SO60511;1;21/12/2021;HL9;22271;1
SO60511;2;21/12/2021;HL291;22271;1
SO60511;3;21/12/2021;HL164;22271;2
SO60511;4;21/12/2021;HL6;22271;2
SO60511;5;21/12/2021;HL166;22271;2
SO60512;1;21/12/2021;HL94;21323;1
SO60513;1;21/12/2021;HL9;20304;1
SO60513;2;21/12/2021;HL92;20304;1
SO60514;1;21/12/2021;HL94;20310;1
SO60514;2;21/12/2021;HL216;20310;2
SO60514;3;21/12/2021;HL226;20310;2
SO60515;1;21/12/2021;HL293;22615;1
SO60516;1;21/12/2021;HL271;26848;1
SO60516;2;21/12/2021;HL175;26848;1
SO60516;3;21/12/2021;HL164;26848;1
SO60516;4;21/12/2021;HL166;26848;2
SO60517;1;21/12/2021;HL8;13263;1
SO60517;2;21/12/2021;HL260;13263;1
SO60517;3;21/12/2021;HL5;13263;1
SO60517;4;21/12/2021;HL164;13263;2
SO60517;5;21/12/2021;HL166;13263;2
SO60518;1;21/12/2021;HL251;11453;1
SO60518;2;21/12/2021;HL2;11453;1
SO60519;1;22/12/2021;HL6;15688;1
SO60519;2;22/12/2021;HL76;15688;1
SO60519;3;22/12/2021;HL1;15688;1
SO60520;1;22/12/2021;HL77;14774;1
SO60521;1;22/12/2021;HL2;13575;1
SO60521;2;22/12/2021;HL78;13575;1
SO60521;3;22/12/2021;HL165;13575;1
SO60521;4;22/12/2021;HL176;13575;1
SO60521;5;22/12/2021;HL164;13575;2
SO60522;1;22/12/2021;HL170;12413;1
SO60523;1;22/12/2021;HL167;15766;2
SO60523;2;22/12/2021;HL226;15766;2
SO60524;1;22/12/2021;HL167;15604;1
SO60524;2;22/12/2021;HL226;15604;1
SO60525;1;22/12/2021;HL217;23013;1
SO60525;2;22/12/2021;HL171;23013;1
SO60526;1;22/12/2021;HL8;14314;1
SO60526;2;22/12/2021;HL6;14314;2
SO60527;1;22/12/2021;HL6;18291;1
SO60528;1;22/12/2021;HL77;15687;1
