Id_Venda;Data_Venda;ID_Cliente;ID_Loja
SO61460;04/01/2022;13135;284
SO61461;04/01/2022;13123;163
SO61462;04/01/2022;15700;161
SO61463;04/01/2022;14265;108
SO61464;04/01/2022;11331;121
SO61465;04/01/2022;11860;168
SO61466;04/01/2022;14760;13
SO61467;04/01/2022;15572;148
SO61468;04/01/2022;11253;25
SO61469;04/01/2022;16016;42
SO61470;04/01/2022;23646;131
SO61471;04/01/2022;16710;55
SO61472;04/01/2022;11125;141
SO61473;04/01/2022;13144;195
SO61474;04/01/2022;18314;118
SO61475;04/01/2022;16625;119
SO61476;04/01/2022;15516;49
SO61477;04/01/2022;12203;155
SO61478;04/01/2022;14233;183
SO61479;04/01/2022;13229;112
SO61481;04/01/2022;23561;286
SO61482;05/01/2022;14574;200
SO61483;05/01/2022;15086;200
SO61484;05/01/2022;23730;200
SO61485;05/01/2022;14670;200
SO61486;05/01/2022;23183;200
SO61487;05/01/2022;26143;200
SO61488;05/01/2022;21545;200
SO61489;05/01/2022;28232;199
SO61490;05/01/2022;12180;199
SO61491;05/01/2022;26200;199
SO61492;05/01/2022;17186;199
SO61493;05/01/2022;28570;199
SO61494;05/01/2022;23731;308
SO61495;05/01/2022;15490;308
SO61498;05/01/2022;24100;308
SO61499;05/01/2022;13650;308
SO61500;05/01/2022;23554;308
SO61501;05/01/2022;20133;308
SO61502;05/01/2022;12078;308
SO61503;05/01/2022;24957;103
SO61504;05/01/2022;23265;281
SO61505;05/01/2022;23829;110
SO61506;05/01/2022;19018;257
SO61507;05/01/2022;23423;94
SO61508;05/01/2022;17521;37
SO61509;05/01/2022;24961;176
SO61510;05/01/2022;25213;41
SO61511;05/01/2022;20609;284
SO61512;05/01/2022;20349;300
SO61513;05/01/2022;22733;160
SO61514;05/01/2022;22701;183
SO61515;05/01/2022;22941;194
SO61516;05/01/2022;18476;164
SO61517;05/01/2022;11667;52
SO61518;05/01/2022;15637;295
SO61519;05/01/2022;11506;264
SO61520;05/01/2022;14217;260
SO61521;05/01/2022;13561;62
SO61522;05/01/2022;15118;301
SO61523;05/01/2022;29188;83
SO61524;05/01/2022;11235;145
SO61525;05/01/2022;13071;255
SO61526;05/01/2022;19082;69
SO61527;05/01/2022;11277;158
SO61528;05/01/2022;18449;291
SO61529;05/01/2022;19578;200
SO61530;05/01/2022;11643;275
SO61531;05/01/2022;21077;270
SO61532;05/01/2022;14059;254
SO61533;05/01/2022;14784;254
SO61535;05/01/2022;23689;200
SO61536;05/01/2022;21533;199
SO61537;05/01/2022;23687;200
SO61538;05/01/2022;25541;101
SO61539;06/01/2022;11890;200
SO61540;06/01/2022;17232;200
SO61541;06/01/2022;24477;200
SO61542;06/01/2022;27823;306
SO61543;06/01/2022;17809;306
SO61544;06/01/2022;25266;306
SO61545;06/01/2022;12386;306
SO61546;06/01/2022;24047;307
SO61547;06/01/2022;13130;307
SO61548;06/01/2022;12978;307
SO61549;06/01/2022;12966;307
SO61550;06/01/2022;13117;307
SO61551;06/01/2022;17951;307
SO61552;06/01/2022;17371;309
SO61553;06/01/2022;26164;309
SO61554;06/01/2022;26956;309
SO61555;06/01/2022;29439;309
SO61556;06/01/2022;29203;309
SO61557;06/01/2022;18944;309
SO61558;06/01/2022;14543;310
SO61559;06/01/2022;11505;310
SO61560;06/01/2022;15711;310
SO61561;06/01/2022;24285;310
SO61562;06/01/2022;15048;299
SO61563;06/01/2022;26012;237
SO61564;06/01/2022;14192;232
SO61565;06/01/2022;22176;293
SO61566;06/01/2022;22480;253
SO61567;06/01/2022;17902;263
SO61568;06/01/2022;25215;222
SO61569;06/01/2022;17728;238
SO61570;06/01/2022;22787;260
SO61571;06/01/2022;27513;296
SO61572;06/01/2022;11563;302
SO61573;06/01/2022;15097;305
SO61574;06/01/2022;14434;226
SO61575;06/01/2022;12068;233
SO61576;06/01/2022;11369;253
SO61577;06/01/2022;13562;281
SO61578;06/01/2022;15850;224
SO61579;06/01/2022;19373;241
SO61580;06/01/2022;23796;214
SO61581;06/01/2022;19224;245
SO61582;06/01/2022;16266;259
SO61583;06/01/2022;12788;256
SO61584;06/01/2022;16049;268
SO61585;06/01/2022;16213;309
SO61586;06/01/2022;12997;221
SO61587;06/01/2022;28225;239
SO61588;06/01/2022;17711;309
SO61589;06/01/2022;16294;250
SO61590;06/01/2022;12690;305
SO61591;06/01/2022;11330;247
SO61592;06/01/2022;20282;234
SO61593;06/01/2022;12165;254
SO61594;06/01/2022;15680;239
SO61595;06/01/2022;12134;310
SO61596;06/01/2022;18206;256
SO61597;06/01/2022;18380;306
SO61598;07/01/2022;11300;200
SO61599;07/01/2022;12440;200
SO61600;07/01/2022;14725;200
SO61601;07/01/2022;11894;199
SO61602;07/01/2022;11223;199
SO61603;07/01/2022;26018;199
SO61604;07/01/2022;11709;199
SO61605;07/01/2022;20612;306
SO61606;07/01/2022;27343;306
SO61607;07/01/2022;20544;306
SO61608;07/01/2022;21270;306
SO61609;07/01/2022;11185;307
SO61610;07/01/2022;11662;307
SO61611;07/01/2022;15197;307
SO61612;07/01/2022;25257;308
SO61613;07/01/2022;25326;308
SO61614;07/01/2022;17143;309
SO61615;07/01/2022;20529;309
SO61616;07/01/2022;20387;99
SO61617;07/01/2022;29175;49
SO61618;07/01/2022;12486;15
SO61619;07/01/2022;11762;50
SO61620;07/01/2022;24676;131
SO61621;07/01/2022;24683;174
SO61622;07/01/2022;27866;67
SO61624;07/01/2022;11905;22
SO61625;07/01/2022;17831;101
SO61626;07/01/2022;20400;9
SO61627;07/01/2022;22595;173
SO61628;07/01/2022;14369;252
SO61629;07/01/2022;13864;84
SO61630;07/01/2022;13263;160
SO61631;07/01/2022;20434;73
SO61632;07/01/2022;28342;269
SO61633;07/01/2022;19245;83
SO61634;07/01/2022;18647;115
SO61635;07/01/2022;26321;145
SO61636;07/01/2022;22463;169
SO61637;07/01/2022;28890;21
SO61638;07/01/2022;14602;14
SO61639;07/01/2022;13193;99
SO61640;07/01/2022;12914;27
SO61641;07/01/2022;12615;113
SO61642;07/01/2022;14412;93
SO61643;07/01/2022;22553;81
SO61645;07/01/2022;14743;174
SO61646;07/01/2022;27603;87
SO61647;07/01/2022;22354;196
SO61648;07/01/2022;15233;91
SO61649;07/01/2022;26248;290
SO61650;07/01/2022;11385;77
SO61651;07/01/2022;24854;307
SO61652;07/01/2022;12235;310
SO61653;07/01/2022;11506;117
SO61654;07/01/2022;21371;200
SO61655;07/01/2022;12752;97
SO61656;07/01/2022;12327;310
SO61657;08/01/2022;20541;200
SO61658;08/01/2022;28490;200
SO61659;08/01/2022;15566;199
SO61660;08/01/2022;12217;199
SO61661;08/01/2022;11713;199
SO61662;08/01/2022;28146;306
SO61663;08/01/2022;25962;306
SO61664;08/01/2022;17564;306
SO61665;08/01/2022;11287;306
SO61666;08/01/2022;14433;306
SO61667;08/01/2022;11397;306
SO61668;08/01/2022;12057;306
SO61669;08/01/2022;24931;307
SO61670;08/01/2022;22472;307
SO61671;08/01/2022;25898;307
SO61672;08/01/2022;24040;307
SO61674;08/01/2022;13880;307
SO61676;08/01/2022;13328;308
SO61677;08/01/2022;13651;308
SO61678;08/01/2022;28359;308
SO61679;08/01/2022;15626;309
SO61680;08/01/2022;14616;309
SO61681;08/01/2022;17081;309
SO61682;08/01/2022;25549;309
SO61683;08/01/2022;11692;310
SO61684;08/01/2022;12193;310
SO61685;08/01/2022;26145;310
SO61686;08/01/2022;11367;310
SO61687;08/01/2022;25001;310
SO61688;08/01/2022;11734;310
SO61689;08/01/2022;28497;301
SO61690;08/01/2022;24956;253
SO61691;08/01/2022;29204;257
SO61692;08/01/2022;24955;248
SO61693;08/01/2022;26975;211
SO61694;08/01/2022;26991;257
SO61695;08/01/2022;14613;300
SO61696;08/01/2022;11764;162
SO61697;08/01/2022;23324;249
SO61698;08/01/2022;14096;285
SO61699;08/01/2022;20477;277
SO61700;08/01/2022;12628;293
SO61701;08/01/2022;12212;26
SO61702;08/01/2022;15354;208
SO61704;08/01/2022;15006;261
SO61705;08/01/2022;15100;272
SO61706;08/01/2022;12861;300
SO61707;08/01/2022;23790;140
SO61708;08/01/2022;24643;79
SO61709;08/01/2022;24518;172
SO61710;08/01/2022;14537;246
SO61711;08/01/2022;18927;252
SO61712;08/01/2022;25503;270
SO61713;08/01/2022;26128;26
SO61714;08/01/2022;15297;310
SO61715;08/01/2022;22003;309
SO61716;08/01/2022;23967;184
SO61717;08/01/2022;20806;200
SO61718;08/01/2022;20566;306
SO61719;08/01/2022;23078;306
SO61720;08/01/2022;23079;309
SO61721;08/01/2022;24123;310
SO61722;08/01/2022;26418;265
SO61723;08/01/2022;19608;240
SO61724;08/01/2022;19618;257
SO61725;08/01/2022;21425;310
SO61726;08/01/2022;13245;272
SO61727;08/01/2022;26812;195
SO61728;08/01/2022;20965;217
SO61730;08/01/2022;25966;200
SO61731;08/01/2022;11911;299
SO61732;09/01/2022;14087;200
SO61733;09/01/2022;14599;199
SO61734;09/01/2022;18542;199
SO61735;09/01/2022;26055;308
SO61736;09/01/2022;11425;132
SO61737;09/01/2022;19925;158
SO61738;09/01/2022;15054;20
SO61739;09/01/2022;12610;192
SO61740;09/01/2022;23238;112
SO61741;09/01/2022;11899;137
SO61742;09/01/2022;17682;140
SO61743;09/01/2022;20422;2
SO61744;09/01/2022;23436;175
SO61745;09/01/2022;20485;154
SO61746;09/01/2022;20448;73
SO61747;09/01/2022;13913;34
SO61748;09/01/2022;25481;59
SO61749;09/01/2022;15942;116
SO61750;09/01/2022;18820;185
SO61751;09/01/2022;26040;40
SO61752;09/01/2022;14955;284
SO61753;09/01/2022;19149;155
SO61754;09/01/2022;22784;169
SO61755;09/01/2022;28352;94
SO61756;09/01/2022;12179;1
SO61757;09/01/2022;13132;72
SO61758;09/01/2022;12903;136
SO61759;09/01/2022;12108;69
SO61760;09/01/2022;14452;26
SO61761;09/01/2022;14657;180
SO61762;09/01/2022;15376;154
SO61763;09/01/2022;13654;120
SO61765;09/01/2022;14917;132
SO61766;09/01/2022;15165;195
SO61767;09/01/2022;16563;118
SO61768;09/01/2022;21328;192
SO61769;09/01/2022;11748;45
SO61770;09/01/2022;13708;156
SO61771;09/01/2022;22025;32
SO61772;09/01/2022;17436;308
SO61773;09/01/2022;16773;199
SO61774;09/01/2022;11185;153
SO61776;09/01/2022;21911;70
SO61777;09/01/2022;25787;117
SO61778;09/01/2022;22015;100
SO61779;09/01/2022;12182;308
SO61780;09/01/2022;11752;163
SO61781;09/01/2022;21251;308
SO61782;09/01/2022;26101;159
SO61783;10/01/2022;19688;199
SO61784;10/01/2022;17767;199
SO61785;10/01/2022;11309;199
SO61786;10/01/2022;20565;199
SO61787;10/01/2022;22588;199
SO61788;10/01/2022;13345;183
SO61789;10/01/2022;28662;159
SO61790;10/01/2022;28499;27
SO61791;10/01/2022;19730;87
SO61792;10/01/2022;14591;130
SO61793;10/01/2022;27843;12
SO61794;10/01/2022;16165;114
SO61795;10/01/2022;20798;177
SO61796;10/01/2022;14577;181
SO61797;10/01/2022;11759;175
SO61798;10/01/2022;26075;131
SO61799;10/01/2022;25980;147
SO61800;10/01/2022;25973;28
SO61801;10/01/2022;21540;166
SO61802;10/01/2022;26061;2
SO61803;10/01/2022;28549;119
SO61804;10/01/2022;12183;282
SO61805;10/01/2022;19874;23
SO61806;10/01/2022;14498;78
SO61807;10/01/2022;25462;187
SO61808;10/01/2022;23429;86
SO61809;10/01/2022;17559;74
SO61810;10/01/2022;20175;143
SO61811;10/01/2022;27834;14
SO61812;10/01/2022;26416;145
SO61813;10/01/2022;26202;180
SO61814;10/01/2022;18753;116
SO61815;10/01/2022;28021;67
SO61816;10/01/2022;17501;18
SO61817;10/01/2022;18504;80
SO61818;10/01/2022;27363;14
SO61819;10/01/2022;22717;96
SO61820;10/01/2022;29327;113
SO61821;10/01/2022;11581;32
SO61822;10/01/2022;26558;175
SO61823;10/01/2022;16935;157
SO61824;10/01/2022;15011;188
SO61825;10/01/2022;20746;10
SO61826;10/01/2022;11330;98
SO61827;10/01/2022;17077;36
SO61828;10/01/2022;19208;160
SO61829;10/01/2022;23935;172
SO61830;10/01/2022;15116;135
SO61831;10/01/2022;15926;198
SO61832;10/01/2022;15080;167
SO61833;10/01/2022;13626;62
SO61834;10/01/2022;12198;36
SO61835;10/01/2022;15375;126
SO61836;10/01/2022;23475;94
SO61837;10/01/2022;18305;93
SO61838;10/01/2022;16681;83
SO61839;10/01/2022;28398;157
SO61840;10/01/2022;13289;122
SO61841;10/01/2022;16542;173
SO61842;10/01/2022;18715;150
SO61843;10/01/2022;23253;121
SO61844;10/01/2022;17696;119
SO61845;10/01/2022;22731;171
SO61846;10/01/2022;12238;98
SO61847;10/01/2022;17532;102
SO61848;10/01/2022;18644;11
SO61849;10/01/2022;12959;88
SO61850;10/01/2022;20795;139
SO61851;10/01/2022;29234;127
SO61852;10/01/2022;29160;126
SO61853;10/01/2022;26226;14
SO61854;10/01/2022;28687;70
SO61855;10/01/2022;13954;130
SO61856;11/01/2022;15920;200
SO61857;11/01/2022;15783;200
SO61858;11/01/2022;13773;200
SO61859;11/01/2022;15115;200
SO61860;11/01/2022;22302;200
SO61861;11/01/2022;12248;200
SO61862;11/01/2022;14455;199
SO61863;11/01/2022;17116;199
SO61865;11/01/2022;11118;199
SO61866;11/01/2022;24826;306
SO61867;11/01/2022;14341;306
SO61868;11/01/2022;11846;306
SO61869;11/01/2022;24774;306
SO61870;11/01/2022;16579;306
SO61871;11/01/2022;13591;307
SO61872;11/01/2022;21333;307
SO61873;11/01/2022;14447;307
SO61874;11/01/2022;11852;307
SO61875;11/01/2022;11602;307
SO61876;11/01/2022;27461;308
SO61877;11/01/2022;25689;308
SO61878;11/01/2022;12250;308
SO61879;11/01/2022;16198;308
SO61880;11/01/2022;17353;308
SO61881;11/01/2022;11766;308
SO61882;11/01/2022;19246;308
SO61883;11/01/2022;14352;310
SO61884;11/01/2022;26275;310
SO61885;11/01/2022;24654;310
SO61886;11/01/2022;20825;310
SO61887;11/01/2022;23425;310
SO61888;11/01/2022;29086;295
SO61889;11/01/2022;23692;255
SO61890;11/01/2022;23261;259
SO61891;11/01/2022;26056;251
SO61892;11/01/2022;14636;297
SO61893;11/01/2022;22087;292
SO61894;11/01/2022;12270;251
SO61895;11/01/2022;20525;265
SO61896;11/01/2022;29417;255
SO61897;11/01/2022;20450;277
SO61898;11/01/2022;13629;301
SO61899;11/01/2022;18814;253
SO61900;11/01/2022;18673;260
SO61901;11/01/2022;23320;297
SO61902;11/01/2022;12111;257
SO61903;11/01/2022;14517;294
SO61904;11/01/2022;15876;268
SO61905;11/01/2022;11991;254
SO61906;11/01/2022;14470;294
SO61907;11/01/2022;13618;261
SO61908;11/01/2022;17374;277
SO61909;11/01/2022;11869;252
SO61910;11/01/2022;11505;255
SO61911;11/01/2022;20595;265
SO61912;11/01/2022;21814;310
SO61913;11/01/2022;24851;307
SO61914;11/01/2022;12719;200
SO61915;11/01/2022;26912;200
SO61916;11/01/2022;24568;301
SO61917;11/01/2022;20449;310
SO61918;11/01/2022;21447;308
SO61919;11/01/2022;15864;307
SO61920;11/01/2022;28282;200
SO61921;11/01/2022;23786;200
SO61922;12/01/2022;14601;200
SO61923;12/01/2022;23956;200
SO61924;12/01/2022;25231;200
SO61925;12/01/2022;18270;200
SO61926;12/01/2022;27877;200
SO61927;12/01/2022;22749;199
SO61928;12/01/2022;17410;199
SO61929;12/01/2022;19324;199
SO61930;12/01/2022;11900;306
SO61931;12/01/2022;14576;306
SO61932;12/01/2022;28009;306
SO61933;12/01/2022;14451;307
SO61934;12/01/2022;25758;308
SO61935;12/01/2022;23276;308
SO61936;12/01/2022;15712;308
SO61937;12/01/2022;15846;309
SO61938;12/01/2022;15906;309
SO61939;12/01/2022;24101;309
SO61940;12/01/2022;26060;12
SO61941;12/01/2022;25990;234
SO61942;12/01/2022;11896;214
SO61943;12/01/2022;28557;201
SO61944;12/01/2022;20452;186
SO61945;12/01/2022;20682;240
SO61946;12/01/2022;24051;305
SO61947;12/01/2022;24504;236
SO61948;12/01/2022;19098;210
SO61949;12/01/2022;25218;243
SO61950;12/01/2022;20614;238
SO61951;12/01/2022;27501;207
SO61952;12/01/2022;20128;243
SO61953;12/01/2022;11502;243
SO61954;12/01/2022;11253;304
SO61955;12/01/2022;24576;213
SO61956;12/01/2022;14471;248
SO61957;12/01/2022;12166;231
SO61958;12/01/2022;13268;64
SO61959;12/01/2022;24188;238
SO61960;12/01/2022;17374;231
SO61961;12/01/2022;16154;208
SO61962;12/01/2022;17432;199
SO61963;12/01/2022;21771;200
SO61964;12/01/2022;25233;200
SO61965;12/01/2022;11253;309
SO61966;12/01/2022;20968;306
SO61967;12/01/2022;13876;200
SO61968;12/01/2022;26410;244
SO61969;12/01/2022;27619;309
SO61970;12/01/2022;11181;230
SO61971;12/01/2022;12971;209
SO61972;13/01/2022;24261;306
SO61973;13/01/2022;13647;306
SO61974;13/01/2022;12042;306
SO61975;13/01/2022;16247;306
SO61976;13/01/2022;14485;306
SO61977;13/01/2022;11116;307
SO61978;13/01/2022;15908;307
SO61979;13/01/2022;13649;308
SO61980;13/01/2022;25943;309
SO61981;13/01/2022;24263;309
SO61982;13/01/2022;24505;310
SO61983;13/01/2022;14224;269
SO61984;13/01/2022;23819;255
SO61985;13/01/2022;17632;91
SO61986;13/01/2022;14867;99
SO61987;13/01/2022;25979;173
SO61988;13/01/2022;16054;169
SO61989;13/01/2022;16711;177
SO61990;13/01/2022;11767;96
SO61991;13/01/2022;22234;36
SO61992;13/01/2022;11906;182
SO61993;13/01/2022;24201;29
SO61994;13/01/2022;23433;101
SO61995;13/01/2022;20145;3
SO61996;13/01/2022;15905;295
SO61997;13/01/2022;20437;103
SO61998;13/01/2022;24870;268
SO61999;13/01/2022;12807;15
SO62000;13/01/2022;23100;256
SO62001;13/01/2022;23333;295
SO62002;13/01/2022;11501;241
SO62003;13/01/2022;11858;127
SO62004;13/01/2022;11795;16
SO62005;13/01/2022;11342;51
SO62006;13/01/2022;27491;15
SO62007;13/01/2022;27938;276
SO62008;13/01/2022;12038;114
SO62009;13/01/2022;13331;141
SO62010;13/01/2022;21724;83
SO62011;13/01/2022;27633;308
SO62012;13/01/2022;13289;306
SO62013;13/01/2022;21971;307
SO62014;13/01/2022;16704;108
SO62015;13/01/2022;19507;41
SO62016;13/01/2022;21725;92
SO62017;13/01/2022;21692;252
SO62018;13/01/2022;18081;306
SO62019;13/01/2022;27648;259
SO62020;13/01/2022;11882;129
SO62021;13/01/2022;13902;29
SO62022;14/01/2022;13645;200
SO62023;14/01/2022;22582;200
SO62024;14/01/2022;19735;200
SO62025;14/01/2022;19011;200
SO62026;14/01/2022;16584;199
SO62027;14/01/2022;23221;199
SO62028;14/01/2022;15146;306
SO62029;14/01/2022;11142;306
SO62030;14/01/2022;13444;306
SO62031;14/01/2022;28879;306
SO62032;14/01/2022;14617;306
SO62033;14/01/2022;24512;306
SO62034;14/01/2022;17547;306
SO62035;14/01/2022;22583;306
SO62036;14/01/2022;19715;307
SO62037;14/01/2022;14516;307
SO62038;14/01/2022;11465;308
SO62039;14/01/2022;19306;309
SO62040;14/01/2022;14428;309
SO62041;14/01/2022;23257;309
SO62042;14/01/2022;14461;309
SO62043;14/01/2022;22144;309
SO62044;14/01/2022;11992;310
SO62046;14/01/2022;28500;181
SO62047;14/01/2022;19325;11
SO62048;14/01/2022;26516;182
SO62049;14/01/2022;22556;272
SO62050;14/01/2022;13029;10
SO62051;14/01/2022;11903;154
SO62053;14/01/2022;23266;51
SO62054;14/01/2022;22788;94
SO62055;14/01/2022;21679;105
SO62056;14/01/2022;27798;201
SO62057;14/01/2022;17712;67
SO62058;14/01/2022;12033;14
SO62059;14/01/2022;20258;159
SO62060;14/01/2022;16910;302
SO62061;14/01/2022;17061;263
SO62062;14/01/2022;12196;304
SO62064;14/01/2022;17371;111
SO62065;14/01/2022;11545;259
SO62066;14/01/2022;18727;169
SO62067;14/01/2022;14656;210
SO62068;14/01/2022;14665;53
SO62069;14/01/2022;23693;104
SO62070;14/01/2022;15085;153
SO62071;14/01/2022;12109;264
SO62072;14/01/2022;13129;27
SO62073;14/01/2022;15624;237
SO62074;14/01/2022;14501;257
SO62075;14/01/2022;24624;219
SO62076;14/01/2022;11174;267
SO62077;14/01/2022;18619;184
SO62078;14/01/2022;12236;7
SO62079;14/01/2022;28187;310
SO62080;14/01/2022;19626;241
SO62081;14/01/2022;22390;170
SO62082;14/01/2022;14370;252
SO62083;14/01/2022;22177;276
SO62084;14/01/2022;11370;247
SO62085;14/01/2022;14729;139
SO62086;14/01/2022;17327;126
SO62087;14/01/2022;11507;52
SO62088;15/01/2022;11211;200
SO62089;15/01/2022;21998;200
SO62090;15/01/2022;25840;200
SO62091;15/01/2022;23099;200
SO62092;15/01/2022;17229;200
SO62093;15/01/2022;24627;199
SO62094;15/01/2022;23898;199
SO62095;15/01/2022;16177;199
SO62096;15/01/2022;20395;306
SO62097;15/01/2022;28695;306
SO62098;15/01/2022;23534;306
SO62099;15/01/2022;21353;306
SO62100;15/01/2022;19714;306
SO62101;15/01/2022;24485;306
SO62102;15/01/2022;17236;306
SO62103;15/01/2022;17354;306
SO62104;15/01/2022;14308;306
SO62105;15/01/2022;15863;307
SO62106;15/01/2022;14590;307
SO62107;15/01/2022;14400;308
SO62108;15/01/2022;11768;308
SO62109;15/01/2022;13003;308
SO62111;15/01/2022;13128;309
SO62112;15/01/2022;23239;309
SO62114;15/01/2022;26616;214
SO62116;15/01/2022;15986;179
SO62117;15/01/2022;22117;150
SO62118;15/01/2022;19718;110
SO62120;15/01/2022;17351;14
SO62121;15/01/2022;24978;226
SO62122;15/01/2022;17181;117
SO62123;15/01/2022;22247;98
SO62124;15/01/2022;29377;291
SO62125;15/01/2022;11333;60
SO62126;15/01/2022;21067;211
SO62127;15/01/2022;19882;93
SO62128;15/01/2022;13527;126
SO62129;15/01/2022;23195;130
SO62130;15/01/2022;27121;188
SO62131;15/01/2022;17060;175
SO62132;15/01/2022;24871;250
SO62133;15/01/2022;22285;7
SO62134;15/01/2022;13953;120
SO62135;15/01/2022;13632;101
SO62136;15/01/2022;15695;183
SO62137;15/01/2022;13656;232
SO62138;15/01/2022;26079;98
SO62139;15/01/2022;23734;275
SO62140;15/01/2022;17222;97
SO62141;15/01/2022;11248;83
SO62142;15/01/2022;17689;310
SO62143;15/01/2022;23969;200
SO62144;15/01/2022;21631;307
SO62146;15/01/2022;26794;75
SO62147;15/01/2022;29416;80
SO62148;15/01/2022;24535;80
SO62149;15/01/2022;29009;6
SO62150;15/01/2022;11277;104
SO62151;15/01/2022;12636;20
SO62152;15/01/2022;21346;198
SO62153;15/01/2022;26254;200
SO62154;15/01/2022;23054;10
SO62155;15/01/2022;14056;168
SO62156;15/01/2022;11505;309
SO62157;15/01/2022;18600;309
SO62158;16/01/2022;26617;290
SO62159;16/01/2022;11420;52
SO62160;16/01/2022;25421;160
SO62161;16/01/2022;19721;136
SO62162;16/01/2022;19736;1
SO62163;16/01/2022;26963;31
SO62164;16/01/2022;18942;61
SO62165;16/01/2022;14307;82
SO62166;16/01/2022;17782;171
SO62167;16/01/2022;14589;78
SO62168;16/01/2022;28748;9
SO62169;16/01/2022;14191;64
SO62170;16/01/2022;26058;102
SO62171;16/01/2022;23321;129
SO62172;16/01/2022;14346;76
SO62173;16/01/2022;14639;77
SO62174;16/01/2022;27391;5
SO62175;16/01/2022;12633;148
SO62176;16/01/2022;17787;60
SO62177;16/01/2022;23432;190
SO62178;16/01/2022;17025;163
SO62179;16/01/2022;17873;157
SO62180;16/01/2022;22311;179
SO62181;16/01/2022;20059;46
SO62182;16/01/2022;25234;11
SO62183;16/01/2022;17283;97
SO62184;16/01/2022;27474;184
SO62185;16/01/2022;19681;147
SO62186;16/01/2022;14904;142
SO62187;16/01/2022;20613;96
SO62188;16/01/2022;17422;148
SO62189;16/01/2022;12752;184
SO62190;16/01/2022;23102;108
SO62191;16/01/2022;23226;14
SO62192;16/01/2022;26216;31
SO62193;16/01/2022;13115;178
SO62194;16/01/2022;11031;17
SO62195;16/01/2022;11646;9
SO62196;16/01/2022;11223;290
SO62197;16/01/2022;28855;147
SO62198;16/01/2022;12211;188
SO62199;16/01/2022;15357;130
SO62200;16/01/2022;13131;161
SO62201;16/01/2022;14123;71
SO62202;16/01/2022;14370;192
SO62203;16/01/2022;22204;288
SO62204;16/01/2022;13206;30
SO62205;16/01/2022;11258;58
SO62206;16/01/2022;15837;192
SO62207;16/01/2022;20635;282
SO62208;16/01/2022;23772;23
SO62209;16/01/2022;17577;16
SO62210;16/01/2022;16247;131
SO62211;16/01/2022;22859;146
SO62212;16/01/2022;13350;11
SO62213;16/01/2022;19801;191
SO62214;16/01/2022;12894;79
SO62215;16/01/2022;21612;130
SO62216;16/01/2022;28776;105
SO62217;16/01/2022;17061;134
SO62218;16/01/2022;26583;104
SO62219;16/01/2022;16511;86
SO62220;16/01/2022;26451;105
SO62221;16/01/2022;16356;166
SO62222;16/01/2022;23191;149
SO62223;16/01/2022;24897;120
